artifact,check,status,detail,observed,expected
release/bodyshield_non_hardware_release.zip,documented_output_exists_nonempty,pass,README_EXECUTION.md reference exists and is nonempty,1,1
release/bodyshield_non_hardware_release.zip,documented_output_in_artifact_manifest_when_eligible,pass,README_EXECUTION.md reference artifact_manifest_missing=[],1,1
release/bodyshield_non_hardware_release.zip,documented_output_in_release_manifest_when_eligible,pass,README_EXECUTION.md reference release_manifest_missing=[],0,0
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_exists_nonempty,pass,README_EXECUTION.md reference exists and is nonempty,1,1
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_in_artifact_manifest_when_eligible,pass,README_EXECUTION.md reference artifact_manifest_missing=[],1,1
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_in_release_manifest_when_eligible,pass,README_EXECUTION.md reference release_manifest_missing=[],0,0
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_exists_nonempty,pass,README_EXECUTION.md reference exists and is nonempty,1,1
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_in_artifact_manifest_when_eligible,pass,README_EXECUTION.md reference artifact_manifest_missing=[],1,1
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_in_release_manifest_when_eligible,pass,README_EXECUTION.md reference release_manifest_missing=[],0,0
reports/REPRODUCIBILITY_MANIFEST.md,documented_output_references_discovered,pass,documented output references discovered,130,>0
data_schema.json,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
data_schema.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
data_schema.json,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/trials.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/trials.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/trials.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/trials.parquet,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/trials.parquet,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/trials.parquet,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/trials_sample.jsonl,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/trials_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/trials_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/schema_validation_summary.json,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/schema_validation_summary.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/schema_validation_summary.json,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/breaking_search.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/breaking_search.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/breaking_search.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/bodybreak_minimality_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/bodybreak_minimality_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/bodybreak_minimality_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/summary_by_method_bucket.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/summary_by_method_bucket.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/summary_by_method_bucket.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/robustness_profiles.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/robustness_profiles.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/robustness_profiles.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/threshold_sensitivity.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/threshold_sensitivity.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/threshold_sensitivity.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/oracle_feasibility.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/oracle_feasibility.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/oracle_feasibility.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/method_deltas_vs_bodyshield.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/method_deltas_vs_bodyshield.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/method_deltas_vs_bodyshield.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/learned_outcome_model_eval.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/learned_outcome_model_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/learned_outcome_model_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/learned_outcome_axis_weights.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/learned_outcome_axis_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/learned_outcome_axis_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/learned_outcome_predictions.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/learned_outcome_predictions.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/learned_outcome_predictions.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/visual_wam_eval.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/visual_wam_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/visual_wam_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/visual_wam_feature_weights.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/visual_wam_feature_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/visual_wam_feature_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/visual_wam_rollouts.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/visual_wam_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/visual_wam_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/visual_wam_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/visual_wam_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/visual_wam_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/neural_wam_eval.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/neural_wam_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/neural_wam_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/neural_wam_rollouts.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/neural_wam_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/neural_wam_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/neural_wam_training_curve.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/neural_wam_training_curve.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/neural_wam_training_curve.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/neural_wam_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/neural_wam_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/neural_wam_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/real_video_wam_readiness.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/real_video_wam_readiness.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/real_video_wam_readiness.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_eval.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_rollouts.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_weights.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_gate_ablation.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_gate_ablation.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_gate_ablation.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/mujoco_residual_policy_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/mujoco_residual_policy_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/mujoco_residual_policy_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/trajectory_wam_eval.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/trajectory_wam_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/trajectory_wam_axis_weights.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/trajectory_wam_axis_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_axis_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/trajectory_wam_rollouts.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/trajectory_wam_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/trajectory_wam_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/trajectory_wam_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/trajectory_wam_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_eval.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/corrective_adaptation_eval.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_eval.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_residual_weights.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/corrective_adaptation_residual_weights.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_residual_weights.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_rollouts.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/corrective_adaptation_rollouts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_rollouts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/corrective_adaptation_trace_sample.jsonl,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/corrective_adaptation_trace_sample.jsonl,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/corrective_adaptation_trace_sample.jsonl,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/corrective_trace_readiness.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/corrective_trace_readiness.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/corrective_trace_readiness.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/artifact_inventory_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/artifact_inventory_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
results/artifact_inventory_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
results/claim_boundary_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/claim_boundary_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/claim_boundary_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/command_surface_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/command_surface_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/command_surface_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/evidence_consistency_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/evidence_consistency_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/evidence_consistency_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/environment_dependency_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/environment_dependency_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/environment_dependency_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/environment_snapshot.json,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/environment_snapshot.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/environment_snapshot.json,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/config_schema_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/config_schema_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/config_schema_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/derived_results_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/derived_results_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/derived_results_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/source_import_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/source_import_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/source_import_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/results_integrity_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/results_integrity_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/results_integrity_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/paper_source_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/paper_source_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/paper_source_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/portable_hygiene_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/portable_hygiene_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
results/portable_hygiene_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
results/visual_artifact_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/visual_artifact_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/visual_artifact_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/release_payload_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/release_payload_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
results/release_payload_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
results/release_determinism_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/release_determinism_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
results/release_determinism_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
results/release_runtime_audit.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/release_runtime_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
results/release_runtime_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
results/simulation_rollout_videos.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/simulation_rollout_videos.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/simulation_rollout_videos.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/secondary_metrics_by_method.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/secondary_metrics_by_method.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/secondary_metrics_by_method.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/failure_taxonomy_counts.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/failure_taxonomy_counts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/failure_taxonomy_counts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/nominal_vs_robustness_radius.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/nominal_vs_robustness_radius.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
